col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_110,col_111
0,110,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21,2,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,52
1,31,0,2,0,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1145.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
6,1638,1,1,11,2,-1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,132,15,49,0,0,1,15,13,0,0,0,9,0,20,14,548,0,0,31,14,0,1,0,10,116,15,244,94,0,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,538.758865248,141,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,1,1,0,0,0,88
0,10,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,158,0,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,0,0,1,8,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,5,2,14,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,364.111111111,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9
2,252,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,58,1,0,0,0,1,0,0,0,0,0,0,0,22,0,296,0,0,0,3,0,1,0,0,63,0,22,0,0,0,0,302,18,0,0,0,0,3,0,0,58,0,11,15,63105.9387755,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,283,0,8,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,14,8,0,0,0,1,2,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46
8,396,0,0,0,3,7,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,66,3,2,0,0,1,4,3,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,71
1,820,4,6,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,36,9,5,0,0,1,2,3,0,7,0,2,0,5,0,709,0,0,0,15,0,0,0,0,14,15,24,2,0,0,0,724,4,0,2,0,0,13,0,0,13,13,15,0,11842.1583578,341,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,61
0,10,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,592,0,0,0,8,0,1,0,0,0,0,0,0,1,0,1,77,0,0,0,0,1,12,8,0,0,1,1,3,43,0,0,0,7,0,25,0,438,0,0,0,0,0,0,0,0,3,0,25,46,0,0,0,463,10,0,33,0,0,0,0,0,2,0,24,5,7360.28205128,39,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,13,519
0,219,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,1,1,7,1,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,546.285714286,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,195
0,235,0,3,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,2,0,0,0,1,4,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,5555.08988764,178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,52
1,1808,0,1,0,2,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8,2,2,0,0,1,0,0,0,0,0,0,0,21,0,1366,0,0,0,9,4,15,0,0,1,3,25,54,0,0,0,1387,11,0,50,0,0,7,2,15,1,2,23,0,12265.9162011,537,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,65
0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,405,0,2,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,62,1,8,0,0,1,1,2,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
0,37,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,233,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,27,1,1,0,0,1,0,32,0,0,0,0,0,20,0,294,0,0,0,2,0,0,0,0,24,3,17,10,0,0,0,289,10,0,10,0,0,2,0,0,25,2,9,23,75576.4246575,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151
1,208,0,3,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21,2,0,0,0,1,1,0,0,0,1,6,0,26,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,40612.6103896,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12
16,16,0,2,0,0,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,27,0,2,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,189.75,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17
2,132,0,2,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,11,1,3,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,571.714285714,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,58
0,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,25
0,37,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,8,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,240.8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,13
0,181,1,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,38,1,0,32,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12
0,96,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60
0,43,0,4,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,0,1,0,1,0,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,1,0,0,0,0,0,0,0,1,0,0,0,18683.25,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,58
2,102,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,13,1,4,0,0,1,2,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8684.85185185,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45
10,1630,0,19,0,0,0,10,0,0,0,0,0,1,1,0,1,0,0,0,0,0,15,190,18,2,0,1,1,4,21,0,8,0,0,0,190,0,1332,0,0,213,154,5,1,0,0,96,14,146,1,0,0,0,1399,147,0,1,0,145,144,5,1,85,14,117,94,16610.5335121,373,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,121
0,305,0,1,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22,1,6,0,0,1,1,14,0,0,0,0,0,10,0,254,0,0,0,5,0,0,0,0,12,0,26,0,0,0,0,257,6,0,0,0,0,5,0,0,13,0,21,5,40794.21,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8
0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,107,0,4,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,11,3,0,0,0,1,0,2,0,0,0,0,0,0,8,41,0,0,0,0,0,0,0,0,16,2,15,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,1007.5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,126,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,1,3,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,87,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,150,0,0,0,0,0,3,1,0,0,0,1,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,233.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,355,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,2,0,0,0,1,3,4,3,0,0,0,0,35,0,53,0,0,4,0,0,0,0,0,11,5,44,4,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,255.87755102,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
0,88,0,1,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,83
0,420,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,53,3,0,0,0,1,0,1,0,0,0,0,0,13,0,234,0,0,0,0,0,0,0,0,14,0,8,11,0,0,0,233,11,0,11,0,0,0,0,0,13,0,4,8,34623.0543478,184,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,201
0,472,0,0,4,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,33,15,9,0,0,1,3,8,0,0,1,1,0,47,0,534,0,0,5,18,0,1,0,0,20,33,107,4,0,0,0,660,13,0,0,0,0,12,0,0,11,11,54,8,48253.8431373,51,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,86
3,189,0,2,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,27,1,0,7,0,1,2,11,0,0,1,0,0,11,2,75,0,0,0,0,0,0,0,0,2,3,9,15,0,0,0,81,6,0,8,0,0,0,0,0,3,3,6,10,220920.933333,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12
0,122,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,51
0,76,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,62
2,781,0,1,0,0,7,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,28,1,0,0,0,1,0,2,0,0,0,0,0,1,0,439,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,441,1,0,0,0,0,0,0,0,1,0,0,0,11636.5722543,346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
12,811,0,3,0,0,2,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13,129,2,1,0,0,1,3,12,0,0,0,9,0,94,0,1991,0,0,14,28,6,0,1,0,135,8,61,207,0,0,0,2030,67,0,192,0,13,27,6,0,123,8,57,22,5629.83148559,451,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8
0,35,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,2,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,326.75,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,146,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,3,0,0,1,2,9,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,53904.2307692,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,58
0,22,2,0,0,0,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,265,0,2,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,1,3,14,0,1,1,5,0,0,0,0,0,1,6,76,0,0,2,1,0,0,0,0,17,0,10,7,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,502.846153846,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6
1,656,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31,2,6,0,0,1,3,0,0,0,0,0,0,49,0,81,0,0,1,0,0,0,0,0,4,1,56,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,108.607476636,107,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,65
0,112,0,2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,301.714285714,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,76,0,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0,33,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,122
2,470,1,1,0,0,-1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,92,1,0,18,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1475.63636364,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,68173.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,395,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,42
